CourseCode,CourseName,Department,ILO,Similarity,Content
BAL855,Baltiska språk - magisterkurs,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",Du ska kunna i såväl nationella som internationella sammanhang muntligt och skriftligt klart redogöra för och diskutera sina slutsatser och den kunskap och de argument som ligger till grund för dessa .,0.3383864164352417,"I kursen skrivs inom masterprogrammet i litteraturvetenskap ett examensarbete på lettiska, litauiska, svenska, engelska eller tyska över ett litteraturvetenskapligt ämne och inom masterprogrammet i språkvetenskap ett examensarbete på lettiska, litauiska, svenska, engelska eller tyska över ett språkvetenskapligt ämne.  Kursen är användbar för alla yrken och anställningar där avancerade kunskaper i och om ämnet baltiska språk, om baltisk litteratur och de baltiska ländernas kultur samt fördjupad förmåga i vetenskaplig textproduktion krävs eller är en konkurrensfördel."
BAL855,Baltiska språk - magisterkurs,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",Du ska kunna beakta gällande forskningsetiska normer .,0.3013906478881836,"I kursen skrivs inom masterprogrammet i litteraturvetenskap ett examensarbete på lettiska, litauiska, svenska, engelska eller tyska över ett litteraturvetenskapligt ämne och inom masterprogrammet i språkvetenskap ett examensarbete på lettiska, litauiska, svenska, engelska eller tyska över ett språkvetenskapligt ämne.  Kursen är användbar för alla yrken och anställningar där avancerade kunskaper i och om ämnet baltiska språk, om baltisk litteratur och de baltiska ländernas kultur samt fördjupad förmåga i vetenskaplig textproduktion krävs eller är en konkurrensfördel."
TYA970,Tyska - magisterkurs,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",Du ska kunna muntligt och skriftligt klart redogöra för och diskutera sina slutsatser och den kunskap och de argument som ligger till grund för dessa .,0.2786128520965576,"I kursen skrivs inom masterprogrammet i litteraturvetenskap ett examensarbete på tyska över ett litteraturvetenskapligt ämne och inom masterprogrammet i språkvetenskap ett examensarbete på tyska över ett språkvetenskapligt ämne.  Kursen är användbar för alla yrken och anställningar där avancerade kunskaper i och om tyska språket, om tyskspråkig litteratur och de tyskspråkiga ländernas kultur samt fördjupad förmåga i vetenskaplig textproduktion krävs eller är en konkurrensfördel."
TYA970,Tyska - magisterkurs,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",Du ska kunna beakta gällande forskningsetiska normer .,0.31822043657302856,"I kursen skrivs inom masterprogrammet i litteraturvetenskap ett examensarbete på tyska över ett litteraturvetenskapligt ämne och inom masterprogrammet i språkvetenskap ett examensarbete på tyska över ett språkvetenskapligt ämne.  Kursen är användbar för alla yrken och anställningar där avancerade kunskaper i och om tyska språket, om tyskspråkig litteratur och de tyskspråkiga ländernas kultur samt fördjupad förmåga i vetenskaplig textproduktion krävs eller är en konkurrensfördel."
BAL960,Baltiska språk - masterkurs,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",Du ska kunna i såväl nationella som internationella sammanhang muntligt och skriftligt klart redogöra för och diskutera dina slutsatser och den kunskap och de argument som ligger till grund för dessa .,0.3238164186477661,"I kursen skrivs inom masterprogrammet i litteraturvetenskap ett examensarbete på lettiska, litauiska, svenska, engelska eller tyska över ett litteraturvetenskapligt ämne och inom masterprogrammet i språkvetenskap ett examensarbete på lettiska, litauiska, svenska, engelska eller tyska över ett språkvetenskapligt ämne.  Kursen är användbar för alla yrken och anställningar där mycket avancerade kunskaper i och om de baltiska språken, om baltisk litteratur och de baltiska ländernas kultur samt avancerad förmåga i vetenskaplig textproduktion krävs eller är en konkurrensfördel."
TVMAAS,"Teatervetenskap, masterkurs",Institutionen för kultur och estetik,"Du ska kunna kritiskt och systematiskt integrera kunskap och analysera, bedöma och hantera komplexa företeelser, frågeställningar och situationer inom ett teatervetenskapligt ämnesområde samt visa väsentligt fördjupade kunskaper inom vissa delar av området .",0.3450866639614105,Examensarbete (30 hp).Kursen består av arbete med att färdigställa ett examensarbete. Under kursens gång har studenten regelbunden handledning och seminarieövningar.
TVMAAS,"Teatervetenskap, masterkurs",Institutionen för kultur och estetik,"Du ska kunna i såväl nationella som internationella sammanhang muntligt och skriftligt klart redogöra för och diskutera sina slutsatser, eller delar därav, och den kunskap och de argument som ligger till grund för dessa,",0.2348954975605011,Examensarbete (30 hp).Kursen består av arbete med att färdigställa ett examensarbete. Under kursens gång har studenten regelbunden handledning och seminarieövningar.
TVMAAS,"Teatervetenskap, masterkurs",Institutionen för kultur och estetik,Du ska kunna beakta gällande forskningsetiska normer .,0.28819116950035095,Examensarbete (30 hp).Kursen består av arbete med att färdigställa ett examensarbete. Under kursens gång har studenten regelbunden handledning och seminarieövningar.
TVMAAS,"Teatervetenskap, masterkurs",Institutionen för kultur och estetik,"Du ska kunna inom det teatervetenskapliga forskningsområdet göra bedömningar med hänsyn till relevanta vetenskapliga, samhälleliga och etiska aspekter .",0.2929450273513794,Examensarbete (30 hp).Kursen består av arbete med att färdigställa ett examensarbete. Under kursens gång har studenten regelbunden handledning och seminarieövningar.
AKA126,Fängelset,Kriminologiska institutionen,Du ska kunna beskriva .,0.2893432676792145,"Fängelset samlar människor som dömts för brott. Fängelset är vidare en sanktion på brott, den sista länken i samhällets reaktioner på brott. Det gör det till ett lämpligt studieobjekt för alla som vill förstå reaktions- och selektionsprocesser. Fängelset rör kriminologins grundfrågor och befinner sig skärningspunkten för olika kriminologiska perspektiv.  Kursen syftar till att göra deltagarna bekanta med klassiska teorier om fängelset, dess roll i samhället, fångpopulationens storlek och sammansättning, kopplat till aktuell forskning på området."
ENLIT3,"Engelska - masterkurs, litteraturvetenskaplig inriktning",Engelska institutionen,Du ska kunna muntligt och skriftligt klart redogöra för och diskutera sina slutsatser och den kunskap och de argument som ligger till grund för dessa .,0.34859609603881836,Studenten genomför under handledning en självständig vetenskaplig undersökning inom studiet av engelskspråkig litteratur som redovisas i ett självständigt arbete (masteruppsats). Ämnet kan väljas fritt inom de områden för vilka det finns tillgänglig handledarkompetens vid institutionen.
KN5001,Neurokemi,Institutionen för biokemi och biofysik (DBB),Du ska kunna medierad respons .,0.28043556213378906,"a. Kursen behandlar molekylära mekanismer bakom kemisk signalöverföring med särskilt fokus på den neuromuskulära synapsen. Exciterbara celler, membranpotential, aktionspotential, exocytos och receptor-ligand interaktioners kinetik, samt termodynamik och muskelkontraktion behandlas. Sambandet mellan struktur och funktion hos  neurotransmittorer, receptorer och nedbrytande enzymer diskuteras ur en kemisk synvinkel.  b. Kursen består av följande moment: 1. Teori (Theory) 4.5 hp 2. Laborationer (Laboratory Excercises) 1.5 hp"
FE5237,Företag och samhälle,Företagsekonomiska institutionen,"Visa noggrannhet och stringens vad gäller vetenskapliga angreppssätt, argumentation och formalia .",0.33420538902282715,"Vi lever i en tid där globala och miljömässiga problem är överhängande och med betydande politiska, teknologiska, ekonomiska, kulturella och sociala förändringar. Företag har en viktig roll i dessa förändringar.  En central fråga är således vad är företagens roll och ansvar i samhället framförallt utifrån ett globalt sammanhang?   För att kunna förstå och kritiskt utvärdera företagens roll i samhället så inleds kursen med att utforska förändringar i de kontextuella förhållandena av företagens verksamhet. Dessa förutsättningar innefattar globalisering, förändringar av idéer och ideologier kring företagandets syfte i samhället, det förändrade politiska landskapet samt finansmarknadernas framträdande plats i samhället. Kursen fortsätter med att på basis av politisk och ekonomisk förförståelse kritiskt analysera företagens roll i samhället. Ett särskilt fokus kommer att ägnas åt företags politiska aktiviteter, företagens samhälleliga ansvarstagande (CSR), hållbara utvecklingsarbete och global styrning. Den avslutande delen ägnas åt att förstå olika möjligheter för att kontinuerligt omförhandla företagets roll i samhället genom t.ex. stater, transnationella organisationer, konsumenter och det civila samhället."
NS7063,Germansk jämförande språkhistoria 1 - allmän del,Institutionen för svenska och flerspråkighet,Du ska kunna kvalificerad kunskap om och förståelse av centrala forskningsresultat och teorier inom ämnesområdet .,0.34425121545791626,"Kursen omfattar studier av utvecklingen av urgermanska språk till väst-, nord- och östgermanska språk med speciell inriktning på teoretiska och metodiska problem. Kursen behandlar främst fonologi, morfologi och lexikon. Studenterna skall även få träning i läsning och tolkning av kortare textprov från de olika fornspråken, och kursen innehåller därför även en presentation av olika hjälpmedel(ordböcker och grammatikor m.m.)."
NS7063,Germansk jämförande språkhistoria 1 - allmän del,Institutionen för svenska och flerspråkighet,Du ska kunna förmåga att värdera och kritiskt förhålla sig till teorier och till metoders användbarhet och begränsningar inom ämnesområdet .,0.3125482499599457,"Kursen omfattar studier av utvecklingen av urgermanska språk till väst-, nord- och östgermanska språk med speciell inriktning på teoretiska och metodiska problem. Kursen behandlar främst fonologi, morfologi och lexikon. Studenterna skall även få träning i läsning och tolkning av kortare textprov från de olika fornspråken, och kursen innehåller därför även en presentation av olika hjälpmedel(ordböcker och grammatikor m.m.)."
NS7067,Handskriftsforskning 1 - allmän del,Institutionen för svenska och flerspråkighet,Du ska kunna kvalificerad kunskap om och förståelse av centrala forskningsresultat och teorier inom ämnesområdet .,0.28823745250701904,"Kursen introducerar forskning och centrala teorier om medeltida handskrifter, särskilt den forskningsinriktning som ofta benämns nyfilologi, samt teoribildning inom modernt inriktad textforskning som anknyter till detta, bl.a. nyretorisk genreteori. Därtill innehåller kursen en översiktlig presentation av det nordiska handskriftsmaterialet, handskriftssamlingar och fragmentsamlingar."
NS7067,Handskriftsforskning 1 - allmän del,Institutionen för svenska och flerspråkighet,Du ska kunna färdighet och förmåga att tillämpa någon eller några centrala analysmetoder eller beskrivningsmodeller inom ämnesområdet .,0.24403449892997742,"Kursen introducerar forskning och centrala teorier om medeltida handskrifter, särskilt den forskningsinriktning som ofta benämns nyfilologi, samt teoribildning inom modernt inriktad textforskning som anknyter till detta, bl.a. nyretorisk genreteori. Därtill innehåller kursen en översiktlig presentation av det nordiska handskriftsmaterialet, handskriftssamlingar och fragmentsamlingar."
NS7067,Handskriftsforskning 1 - allmän del,Institutionen för svenska och flerspråkighet,Du ska kunna förmåga att värdera och kritiskt förhålla sig till teorier och till metoders användbarhet och begränsningar inom ämnesområdet .,0.3320204019546509,"Kursen introducerar forskning och centrala teorier om medeltida handskrifter, särskilt den forskningsinriktning som ofta benämns nyfilologi, samt teoribildning inom modernt inriktad textforskning som anknyter till detta, bl.a. nyretorisk genreteori. Därtill innehåller kursen en översiktlig presentation av det nordiska handskriftsmaterialet, handskriftssamlingar och fragmentsamlingar."
MVESTE,Musikvetenskap - Estetik och musikfilosofi,Institutionen för kultur och estetik,För godkänt resultat på kursen ska studenten också visa förmåga att i skriftlig form klart redogöra för och diskutera sina slutsatser och den kunskap och det argument som ligger till grund för dessa i dialog med andra kursdeltagare .,0.30420881509780884,"Kursen utgör en introduktion till centrala moment i musikestetikens historia, med fokus på konstmusikalisk estetik fr.o.m. 1700-talet."
SLTKLO,Kontrastiv lingvistik och översättningsvetenskap II - tjeckiska,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",Du ska kunna avgränsa ett forskningsområde och formulera ett antal därtill hörande relevanta forskningsfrågor .,0.3403303027153015,"Kursen innebär fördjupade kontrastiva lingvistiska studier på olika språkliga nivåer med särskild inriktning på språkparet svenska/tjeckiska. Grundläggande begrepp för kontrastiv lingvistik och översättningsanalys studeras och de tillämpas på ett antal texter och deras översättningar. Vissa språkliga företeelser väljs för djupare kontrastiv analys ur morfologiskt, syntaktiskt, semantiskt eller kulturspecifikt perspektiv. Kursen tar även upp korpuslingvistiska metoder inom kontrastiv lingvistik och översättningsstudier."
GG4150,Petrogenes,Institutionen för geologiska vetenskaper (IGV),Du ska kunna visa förmåga att muntligt och skriftligt redogöra för aktuella forskningsfrågor inom tektonik .,0.2474185675382614,"Kursen behandlar: •	beskrivning och tolkning av magmatisk och metamorf petrogenes, •	magmatiska och metamorfa processer vid divergerande plattgränser, •	magmatiska och metamorfa processer vid konvergerande plattgränser, •	magmatiska och metamorfa processer vid transforma plattgränser, •	nuvarande forskning inom petrogenes."
KB7000,Biologiska membraners struktur och dynamik,Institutionen för biokemi och biofysik (DBB),Du ska kunna redogöra för ett antal tekniker som kan användas för studier av .,0.32429200410842896,"a. Kursen behandlar membraners tredimensionella struktur och egenskaper, membranproteiners struktur, funktion, expression och biogenes, funktionsstudier av membranproteiner, och transportprocesser över biologiska membraner. Dessutom belyser kursen de senaste årens framsteg inom membranproteinforskningen där bestämning av strukturer har lett till förståelse av grundläggande mekanismer. "
FK5019,Elektromagnetism och vågor,Fysikum,Du ska kunna praktiskt applicera fourieranalys .,0.2661198079586029,"Kursen ger en utvidgning och fördjupning av kunskaper förvärvade i momenten elektromagnetism och vågrörelselära i Klassisk fysik (FK3014) samt en introduktion till fourieranalys.   Maxwells ekvationer i integral och differentiell form. Poissons och Laplaces ekvationer, bildladdningsmetoden. Vektorpotential och gauge-transformationer. Maxwells ekvationer i medier med D- och H-fält.  Elektromagnetiska vågors utbredning. Poyntings teorem. Vågutbredning i material. Polarisation. Fourieranalys av periodiska förlopp."
FK5020,Kvantmekanik,Fysikum,Du ska kunna tillämpa formalism för tvånivåsystem .,0.30573606491088867,"Kursen behandlar: Historisk bakgrund till kvantfysiken. Grundläggande begrepp och metoder inom icke-relativistisk kvantmekanik: vågfunktionen och dess tolkning; Schrödingerekvationen; osäkerhetsprincipen; operatorer; endimensionella potentialer; fria partikeln; harmoniska oscillatorn och stegoperatorer; Schrödingerekvationen i tre dimensioner; väteatomen; rörelsemängdsmoment, spinn, tvånivåsystemet och addition av rörelsemängdsmoment."
