CourseCode,Department,SBERT_Similarity,ILO_Count
GE7085,Institutionen för naturgeografi,0.6765897236764431,4.0
USE24G,Institutionen för ämnesdidaktik,0.8473629504442215,4.0
TTA707,Institutionen för svenska och flerspråkighet,0.8195719718933105,1.0
KZ8014,Kemikum,0.6066644589106241,6.0
SUU729,Institutionen för socialt arbete,0.6955909729003906,1.0
UB456F,Barn- och ungdomsvetenskapliga institutionen,0.7865332663059235,3.0
SAM250,Socialantropologiska institutionen,0.8076342642307281,2.0
ST4101,Statistiska institutionen,0.6749687386410577,7.0
EH6104,Institutionen för ekonomisk historia och internationella relationer,0.6838556349277496,5.0
DA4004,Matematiska institutionen,0.7776583209633827,6.0
ML433U,Institutionen för data- och systemvetenskap (DSV),0.5999593138694763,2.0
ML434U,Institutionen för data- och systemvetenskap (DSV),0.6221944957971572,5.0
ML437N,Institutionen för data- och systemvetenskap (DSV),0.6780668869614601,4.0
ML481N,Institutionen för data- och systemvetenskap (DSV),0.8207786232233047,4.0
ML482N,Institutionen för data- och systemvetenskap (DSV),0.8276136815547943,3.0
ML483N,Institutionen för data- och systemvetenskap (DSV),0.6998899791921888,7.0
ML484N,Institutionen för data- och systemvetenskap (DSV),0.598093847433726,6.0
MM5015,Matematiska institutionen,0.6555221512913704,10.0
EH6105,Institutionen för ekonomisk historia och internationella relationer,0.8207440972328186,1.0
BL7057,Institutionen för biologisk grundutbildning (BIG),0.7990045249462128,4.0
IB410N,Institutionen för data- och systemvetenskap (DSV),0.5733302924782038,8.0
ST1701,Statistiska institutionen,0.6914523243904114,2.0
NS7097,Institutionen för svenska och flerspråkighet,0.2169153243303299,3.0
FE4438,Företagsekonomiska institutionen,0.753719824552536,5.0
HI8077,Historiska institutionen,0.6469773352146149,5.0
LK7092,Historiska institutionen,0.8308811187744141,7.0
DA4001,Matematiska institutionen,0.7439346164464951,4.0
LV2000,Institutionen för kultur och estetik,0.6808304995298385,10.0
LV3000,Institutionen för kultur och estetik,0.5740855087836584,9.0
MT7039,Matematiska institutionen,0.7324902653694153,5.0
PR4526,Företagsekonomiska institutionen,0.8278741300106048,5.0
UQA003,Specialpedagogiska institutionen,0.8229620854059855,3.0
MI4014,Institutionen för miljövetenskap (ACES),0.835352998971939,5.0
MM7028,Matematiska institutionen,0.6140159567197164,3.0
MM7041,Matematiska institutionen,0.5359787344932556,3.0
MM7042,Matematiska institutionen,0.601072425643603,3.0
GG7008,Institutionen för geologiska vetenskaper (IGV),0.7832582712173461,5.0
MM7031,Matematiska institutionen,0.38234051565329236,3.0
SLFRAK,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6554803450902303,3.0
DA4002,Matematiska institutionen,0.7373202621936799,5.0
MM5016,Matematiska institutionen,0.6763459369540215,4.0
MM7043,Matematiska institutionen,0.3463251143693924,3.0
UB104M,Barn- och ungdomsvetenskapliga institutionen,0.7042597432931265,3.0
UB204M,Barn- och ungdomsvetenskapliga institutionen,0.6585030574351549,4.0
UB203M,Barn- och ungdomsvetenskapliga institutionen,0.8164166063070297,4.0
TTA625,Institutionen för svenska och flerspråkighet,0.7486689984798431,3.0
TTA628,Institutionen för svenska och flerspråkighet,0.8527619317173958,4.0
TTA629,Institutionen för svenska och flerspråkighet,0.8516692519187927,3.0
LIDF01,Institutionen för lingvistik,0.7135512332121531,3.0
UB105M,Barn- och ungdomsvetenskapliga institutionen,0.6997226476669312,5.0
ITGRS2,Romanska och klassiska institutionen,0.6587976515293121,2.0
PEA473,Institutionen för pedagogik och didaktik,0.8710948973894119,2.0
PEA474,Institutionen för pedagogik och didaktik,0.774909570813179,2.0
ITKRS2,Romanska och klassiska institutionen,0.8136799931526184,1.0
ITLIH2,Romanska och klassiska institutionen,0.719252273440361,2.0
ITLIT3,Romanska och klassiska institutionen,0.7009262442588806,1.0
ITSHÄ3,Romanska och klassiska institutionen,0.6527528117100397,3.0
ITSTM3,Romanska och klassiska institutionen,0.7371622622013092,1.0
ITTMP2,Romanska och klassiska institutionen,0.7011673524975777,4.0
PR1526,Företagsekonomiska institutionen,0.6826266348361969,4.0
GV7101,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7811351716518402,3.0
GV7102,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7271713018417358,3.0
GV7103,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.5916839838027954,3.0
ST5401,Statistiska institutionen,0.6875688210129738,4.0
GV7301,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.5990240275859833,3.0
PS2FOR,Psykologiska institutionen,0.6063028834760189,4.0
PS2KOG,Psykologiska institutionen,0.6372229717671871,4.0
PS2MOT,Psykologiska institutionen,0.795224924882253,3.0
PS2VUX,Psykologiska institutionen,0.7566972076892853,2.0
JU560A,Juridiska institutionen,0.6702581375837326,5.0
JU560B,Juridiska institutionen,0.6702581375837326,5.0
PS2ARB,Psykologiska institutionen,0.7814913193384806,3.0
PS2KLI,Psykologiska institutionen,0.8088478222489357,4.0
PS2ORG,Psykologiska institutionen,0.7764340519905091,5.0
PS2STR,Psykologiska institutionen,0.7801202893257141,5.0
ES2301,Romanska och klassiska institutionen,0.672817873954773,5.0
ES3310,Romanska och klassiska institutionen,0.6272116035223008,5.0
PSMT58,Psykologiska institutionen,0.7171124319235483,3.0
PSMT59,Psykologiska institutionen,0.772537112236023,2.0
ES2302,Romanska och klassiska institutionen,0.8198810517787933,4.0
ES2303,Romanska och klassiska institutionen,0.722756290435791,5.0
ES2304,Romanska och klassiska institutionen,0.8688031136989594,1.0
US223G,Institutionen för ämnesdidaktik,0.7298655193299055,4.0
US303G,Institutionen för ämnesdidaktik,0.8091074712574482,4.0
PS2RAT,Psykologiska institutionen,0.7726845979690552,5.0
NS3052,Institutionen för svenska och flerspråkighet,0.3980875462293625,4.0
US306G,Institutionen för ämnesdidaktik,0.8232310911019644,6.0
LA4409,Romanska och klassiska institutionen,0.6852915734052658,4.0
BL7061,Institutionen för biologisk grundutbildning (BIG),0.7281985990703106,4.0
NS1106,Institutionen för svenska och flerspråkighet,0.741998702287674,4.0
LA4410,Romanska och klassiska institutionen,0.8069911698500315,3.0
KG331S,Kulturgeografiska institutionen,0.7224776893854141,4.0
KG332S,Kulturgeografiska institutionen,0.7464677318930626,4.0
KG3301,Kulturgeografiska institutionen,0.7048762068152428,4.0
KG3302,Kulturgeografiska institutionen,0.7352931126952171,4.0
FIOV10,Filosofiska institutionen,0.4257129679123561,6.0
FITE10,Filosofiska institutionen,0.45840300992131233,6.0
PS2MET,Psykologiska institutionen,0.6846918414036433,6.0
EC7218,Nationalekonomiska institutionen,0.5991571694612503,2.0
LIN622,Institutionen för lingvistik,0.6154402196407318,5.0
LIN632,Institutionen för lingvistik,0.6095180571079254,5.0
FE417U,Företagsekonomiska institutionen,0.6974636784621647,7.0
PS2KIM,Psykologiska institutionen,0.8135676860809327,5.0
PS2PEP,Psykologiska institutionen,0.5638611863056818,3.0
US262G,Institutionen för ämnesdidaktik,0.7843820631504059,5.0
FIFS10,Filosofiska institutionen,0.6393871456384659,4.0
FIMF10,Filosofiska institutionen,0.6372311115264893,2.0
PEAPAO,Institutionen för pedagogik och didaktik,0.6865061074495316,4.0
KG7243,Kulturgeografiska institutionen,0.6834920793771744,2.0
KG7244,Kulturgeografiska institutionen,0.6544283309153148,7.0
FILD10,Filosofiska institutionen,0.6601206925180223,9.0
ES4301,Romanska och klassiska institutionen,0.6607336774468422,4.0
ES4302,Romanska och klassiska institutionen,0.6817797441035509,4.0
ABMF15,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.606027327477932,4.0
FE418U,Företagsekonomiska institutionen,0.5873579755425453,8.0
TVEVEI,Institutionen för kultur och estetik,0.8327012062072754,2.0
TVEVII,Institutionen för kultur och estetik,0.7556589841842651,2.0
TVCURI,Institutionen för kultur och estetik,0.5562609061598778,2.0
SV9001,Statsvetenskapliga institutionen,0.46067582815885544,6.0
FE419U,Företagsekonomiska institutionen,0.7598078787326813,5.0
KB7020,Institutionen för biokemi och biofysik (DBB),0.5801769495010376,3.0
KB8027,Institutionen för biokemi och biofysik (DBB),0.754552549123764,5.0
KB8028,Institutionen för biokemi och biofysik (DBB),0.5741152763366699,5.0
KN8005,Institutionen för biokemi och biofysik (DBB),0.8033104479312897,5.0
MM7029,Matematiska institutionen,0.8505971729755402,1.0
ST5101,Statistiska institutionen,0.6899257898330688,4.0
ST5301,Statistiska institutionen,0.6049211472272873,6.0
HI8078,Historiska institutionen,0.6754368940989176,3.0
IB143N,Institutionen för data- och systemvetenskap (DSV),0.6309655606746674,6.0
IB144N,Institutionen för data- och systemvetenskap (DSV),0.666933786123991,4.0
HI8079,Historiska institutionen,0.7511687874794006,3.0
HI8080,Historiska institutionen,0.8068793018658956,3.0
SLPL2B,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.737673196527693,9.0
HVUVF1,Institutionen för ämnesdidaktik,0.6509300867716471,6.0
DA4003,Matematiska institutionen,0.7195180892944336,5.0
IB145N,Institutionen för data- och systemvetenskap (DSV),0.6163206584751606,4.0
IB146N,Institutionen för data- och systemvetenskap (DSV),0.7949625968933105,5.0
IB149N,Institutionen för data- och systemvetenskap (DSV),0.5870386610428492,3.0
IB150N,Institutionen för data- och systemvetenskap (DSV),0.6013803780078888,7.0
IB151N,Institutionen för data- och systemvetenskap (DSV),0.7228393256664276,3.0
IB152N,Institutionen för data- och systemvetenskap (DSV),0.8099974691867828,5.0
IB156N,Institutionen för data- och systemvetenskap (DSV),0.7144980058073997,4.0
IB157N,Institutionen för data- och systemvetenskap (DSV),0.6159508923689524,3.0
IB158N,Institutionen för data- och systemvetenskap (DSV),0.6960451006889343,3.0
IB159N,Institutionen för data- och systemvetenskap (DSV),0.6763361617922783,4.0
IB160N,Institutionen för data- och systemvetenskap (DSV),0.7039819828101567,7.0
MT3002,Matematiska institutionen,0.799264770746231,5.0
HVBRAN,Institutionen för ämnesdidaktik,0.8165536969900131,4.0
IB437D,Institutionen för data- och systemvetenskap (DSV),0.4439654588699341,5.0
ML305N,Institutionen för data- och systemvetenskap (DSV),0.6024243921041489,5.0
ML485N,Institutionen för data- och systemvetenskap (DSV),0.62154600918293,5.0
ML487N,Institutionen för data- och systemvetenskap (DSV),0.8434601724147797,1.0
HVTEAN,Institutionen för ämnesdidaktik,0.7810645401477814,4.0
FK3016,Fysikum,0.7047429382801056,3.0
SOD241,Sociologiska institutionen,0.6277291178703308,6.0
SV9002,Statsvetenskapliga institutionen,0.6798170854647955,3.0
JU253F,Juridiska institutionen,0.6836712479591369,5.0
JU251F,Juridiska institutionen,0.6688053719699383,4.0
JU243F,Juridiska institutionen,0.5952190831303596,4.0
JU250F,Juridiska institutionen,0.6214504599571228,5.0
JU246F,Juridiska institutionen,0.5427698493003845,7.0
JU245F,Juridiska institutionen,0.6728041370709738,3.0
JU244F,Juridiska institutionen,0.7216662645339966,5.0
JU248F,Juridiska institutionen,0.7089266975720724,3.0
JU247F,Juridiska institutionen,0.5761433616280556,6.0
JU252F,Juridiska institutionen,0.5454339608550072,4.0
JU249F,Juridiska institutionen,0.6824389636516571,5.0
MIC801,Institutionen för miljövetenskap (ACES),0.6474618911743164,6.0
KBC201,Institutionen för biokemi och biofysik (DBB),0.6995354145765305,4.0
GE7086,Institutionen för naturgeografi,0.8130700985590616,3.0
SAM251,Socialantropologiska institutionen,0.8143048405647277,5.0
US9AKU,Institutionen för ämnesdidaktik,0.7776338358720144,3.0
GE8034,Institutionen för naturgeografi,0.7801522389054298,4.0
GE8035,Institutionen för naturgeografi,0.7254239693284035,4.0
JU254F,Juridiska institutionen,0.6709505259990692,5.0
FE3341,Företagsekonomiska institutionen,0.7356861293315887,5.0
FE3345,Företagsekonomiska institutionen,0.6684208959341049,6.0
PRMFI2,Företagsekonomiska institutionen,0.7585720717906952,6.0
KV8000,Institutionen för kultur och estetik,0.6772846976915995,3.0
FE3346,Företagsekonomiska institutionen,0.8411539435386658,5.0
TTA641,Institutionen för svenska och flerspråkighet,0.44911789645751315,6.0
SV7079,Statsvetenskapliga institutionen,0.8260728657245636,5.0
LIN024,Institutionen för lingvistik,0.755734920501709,1.0
KB7021,Institutionen för biokemi och biofysik (DBB),0.5075643981496493,6.0
GE7087,Institutionen för naturgeografi,0.6950725205242634,4.0
LVAN56,Institutionen för kultur och estetik,0.7861797213554382,3.0
LVAN57,Institutionen för kultur och estetik,0.8579778671264648,2.0
KV8003,Institutionen för kultur och estetik,0.7677585333585739,2.0
KV8001,Institutionen för kultur och estetik,0.8006679117679596,2.0
FAU200,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8414378985762596,4.0
KV8002,Institutionen för kultur och estetik,0.6873405277729034,2.0
TYS20A,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.756942500670751,3.0
TYS20B,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8322887271642685,2.0
GGC701,Institutionen för geologiska vetenskaper (IGV),0.7301019827524821,6.0
KV6011,Institutionen för kultur och estetik,0.7635339200496674,6.0
JU664F,Juridiska institutionen,0.7003960162401199,6.0
JU671A,Juridiska institutionen,0.7246815085411071,5.0
TYS20E,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8030112758278847,4.0
FR770Z,Romanska och klassiska institutionen,0.6007572263479233,3.0
MO4002,Meteorologiska institutionen (MISU),0.7378710865974426,10.0
LVAN59,Institutionen för kultur och estetik,0.7255438268184662,4.0
TYS20C,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7976449877023697,2.0
TYS20D,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8505551218986511,3.0
JU701M,Juridiska institutionen,0.658573105931282,5.0
JU702M,Juridiska institutionen,0.6282709687948227,5.0
JU706M,Juridiska institutionen,0.7209619134664536,6.0
JU707M,Juridiska institutionen,0.6566843315958977,8.0
JU703M,Juridiska institutionen,0.5306612610816955,5.0
JU704M,Juridiska institutionen,0.7569316104054451,4.0
MM5026,Matematiska institutionen,0.6501836429039637,6.0
LVAN55,Institutionen för kultur och estetik,0.7078054249286652,3.0
RHG511,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.8143490652243296,3.0
LIN226,Institutionen för lingvistik,0.5906985625624657,4.0
LIN227,Institutionen för lingvistik,0.7958502322435379,2.0
LIN435,Institutionen för lingvistik,0.78365691502889,3.0
LIT003,Institutionen för lingvistik,0.8310035765171051,4.0
BL7062,Institutionen för biologisk grundutbildning (BIG),0.5988813824951649,4.0
BL7063,Institutionen för biologisk grundutbildning (BIG),0.6560694128274918,4.0
MT4007,Matematiska institutionen,0.6720746755599976,7.0
TVFENY,Institutionen för kultur och estetik,0.8513360520203909,3.0
PSMT60,Psykologiska institutionen,0.5807648971676826,4.0
PSMT61,Psykologiska institutionen,0.7482931315898895,1.0
PSMT62,Psykologiska institutionen,0.711076158285141,5.0
PSMT63,Psykologiska institutionen,0.7404862344264984,4.0
KG3220,Kulturgeografiska institutionen,0.7445472106337547,4.0
FK8040,Fysikum,0.676014382392168,4.0
KZ7016,Kemikum,0.6089598472629275,7.0
KZ7012,Kemikum,0.7366589963436126,5.0
EH6109,Institutionen för ekonomisk historia och internationella relationer,0.7947530075907707,4.0
EH6108,Institutionen för ekonomisk historia och internationella relationer,0.7854525148868561,4.0
KZ4019,Kemikum,0.7110080420970917,5.0
KZ7013,Kemikum,0.7509302496910095,5.0
KZ8015,Kemikum,0.6466892196072472,9.0
KZ8018,Kemikum,0.6577697038650513,5.0
KZ8019,Kemikum,0.6466335564851761,5.0
KZ8021,Kemikum,0.7328972468773524,6.0
LIN355,Institutionen för lingvistik,0.6566716998815536,5.0
LIN317,Institutionen för lingvistik,0.5857912550369898,3.0
LIN224,Institutionen för lingvistik,0.6884975373744965,5.0
LIN506,Institutionen för lingvistik,0.7198312779267629,3.0
HVB2AN,Institutionen för ämnesdidaktik,0.6980300918221474,4.0
FIFL10,Filosofiska institutionen,0.599470317363739,10.0
KZ4020,Kemikum,0.6324453935027122,10.0
MT7040,Matematiska institutionen,0.7961805090308189,4.0
BL7064,Institutionen för biologisk grundutbildning (BIG),0.8136301040649414,3.0
BL7066,Institutionen för biologisk grundutbildning (BIG),0.6668327450752258,4.0
LVAN60,Institutionen för kultur och estetik,0.7138134042421976,3.0
UB215Z,Barn- och ungdomsvetenskapliga institutionen,0.6735947549343109,5.0
DA4005,Matematiska institutionen,0.6726873755455017,5.0
KB4004,Institutionen för biokemi och biofysik (DBB),0.8452404737472534,1.0
MT3003,Matematiska institutionen,0.5783516094088554,6.0
DA5001,Matematiska institutionen,0.5524487048387527,5.0
MT7041,Matematiska institutionen,0.6186370514333248,4.0
MT7042,Matematiska institutionen,0.6412974238395691,5.0
USS22C,Institutionen för ämnesdidaktik,0.8278781592845916,5.0
UM8010,Institutionen för ämnesdidaktik,0.7825922593474388,4.0
UM8034,Institutionen för ämnesdidaktik,0.779848575592041,6.0
UM8009,Institutionen för ämnesdidaktik,0.6952859262625376,3.0
PE05GN,Institutionen för pedagogik och didaktik,0.753051777680715,3.0
PE07GN,Institutionen för pedagogik och didaktik,0.8162656923135122,3.0
SV9003,Statsvetenskapliga institutionen,0.6569029887517294,3.0
HI8081,Historiska institutionen,0.7124439378579458,3.0
HI8082,Historiska institutionen,0.62505970398585,3.0
EH6110,Institutionen för ekonomisk historia och internationella relationer,0.7231128215789795,3.0
CT103U,Institutionen för svenska och flerspråkighet,0.8478781506419182,4.0
FS1113,Institutionen för mediestudier,0.47433921322226524,4.0
BL7067,Institutionen för biologisk grundutbildning (BIG),0.7978914737701416,5.0
MM7044,Matematiska institutionen,0.5052583813667297,1.0
MM7045,Matematiska institutionen,0.671006828546524,1.0
KO7015,Kemikum,0.6207785464823246,10.0
US104U,Institutionen för ämnesdidaktik,0.8119330033659935,4.0
GG4040,Institutionen för geologiska vetenskaper (IGV),0.7294546067714691,4.0
FS1810,Institutionen för mediestudier,0.6102401241660118,4.0
ST5501,Statistiska institutionen,0.6868107691407204,4.0
GE7088,Institutionen för naturgeografi,0.6522708050906658,4.0
GE7089,Institutionen för naturgeografi,0.8024101981094905,7.0
GE7092,Institutionen för naturgeografi,0.7980469365914663,3.0
GE7091,Institutionen för naturgeografi,0.627890195697546,4.0
NSS214,Institutionen för svenska och flerspråkighet,0.7243808706601461,3.0
NSS221,Institutionen för svenska och flerspråkighet,0.8395466685295105,5.0
NS1107,Institutionen för svenska och flerspråkighet,0.7392143607139587,3.0
TTA633,Institutionen för svenska och flerspråkighet,0.8283690512180328,2.0
TTA634,Institutionen för svenska och flerspråkighet,0.7712126299738884,4.0
TTA632,Institutionen för svenska och flerspråkighet,0.8253754874070486,3.0
MI8025,Institutionen för miljövetenskap (ACES),0.678927218914032,5.0
AN4225,Institutionen för arkeologi och antikens kultur,0.6277910526841879,4.0
BL2033,Institutionen för biologisk grundutbildning (BIG),0.686455748975277,4.0
BL2034,Institutionen för biologisk grundutbildning (BIG),0.5713728219270706,4.0
EH6111,Institutionen för ekonomisk historia och internationella relationer,0.7038859526316324,3.0
EH6112,Institutionen för ekonomisk historia och internationella relationer,0.8207903951406479,4.0
LVAN61,Institutionen för kultur och estetik,0.7078054249286652,3.0
ST4301,Statistiska institutionen,0.7022614379723867,3.0
BL7068,Institutionen för biologisk grundutbildning (BIG),0.6870739559332529,3.0
BL8063,Institutionen för biologisk grundutbildning (BIG),0.754420151313146,3.0
MM7046,Matematiska institutionen,0.49353471398353577,3.0
EC2400,Nationalekonomiska institutionen,0.7489059766133627,3.0
GE7090,Institutionen för naturgeografi,0.6178627560536066,3.0
NS2037,Institutionen för svenska och flerspråkighet,0.7164829969406128,3.0
NS2038,Institutionen för svenska och flerspråkighet,0.6538854340712229,3.0
NS712U,Institutionen för svenska och flerspråkighet,0.6195121735334397,5.0
KBC301,Institutionen för biokemi och biofysik (DBB),0.7198345263799032,3.0
BL2035,Institutionen för biologisk grundutbildning (BIG),0.7403568128744761,3.0
ITTAN2,Romanska och klassiska institutionen,0.7554686665534973,3.0
ITLIV3,Romanska och klassiska institutionen,0.7878472879528999,4.0
ITSPN3,Romanska och klassiska institutionen,0.6544918219248453,3.0
ITSPV3,Romanska och klassiska institutionen,0.9277793765068054,1.0
ITÄLL3,Romanska och klassiska institutionen,0.5634890149037043,3.0
LIDF02,Institutionen för lingvistik,0.6598809460798899,3.0
JKA332,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7243326026946306,8.0
JKB332,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7733083069324493,7.0
JKB553,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.6485009441773096,6.0
ST4102,Statistiska institutionen,0.6749687386410577,7.0
ITKHS2,Romanska och klassiska institutionen,0.6633628010749817,2.0
PR4533,Företagsekonomiska institutionen,0.745731828113397,6.0
FE5359,Företagsekonomiska institutionen,0.745731828113397,6.0
MM521U,Matematiska institutionen,0.6555221512913704,10.0
MM523U,Matematiska institutionen,0.6498287965854009,6.0
LA4412,Romanska och klassiska institutionen,0.5955067664384842,5.0
FE3342,Företagsekonomiska institutionen,0.8480964104334513,3.0
PH22G0,Institutionen för folkhälsovetenskap,0.7220940470695496,5.0
PH32G0,Institutionen för folkhälsovetenskap,0.7370194622448513,7.0
KBC410,Institutionen för biokemi och biofysik (DBB),0.7216261625289917,3.0
BA1163,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8406384587287903,4.0
BA2163,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.8457088321447372,4.0
BA2164,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7235879451036453,4.0
BA1164,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.756022647023201,4.0
ES4303,Romanska och klassiska institutionen,0.6556068162123362,6.0
NSS312,Institutionen för svenska och flerspråkighet,0.5334129052029716,9.0
CTS311,Institutionen för svenska och flerspråkighet,0.8291313350200653,3.0
IH5234,Institutionen för kultur och estetik,0.6274102826913198,3.0
IH5233,Institutionen för kultur och estetik,0.7368464569250742,3.0
SLPSS9,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6120056957006454,5.0
SLPOM9,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.7402892212073008,3.0
SLKTT9,"Institutionen för slaviska och baltiska språk, finska, nederländska och tyska",0.6958171278238297,4.0
IH5235,Institutionen för kultur och estetik,0.8282067850232124,4.0
ABMHIP,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8326977491378784,3.0
ABMKEY,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.7409608326852322,4.0
ABMNAA,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8154154320557913,3.0
ABMNAO,"Institutionen för Asien-, Mellanöstern- och Turkietstudier",0.8091787993907928,2.0
JU255F,Juridiska institutionen,0.8394749402999878,5.0
FV7192,Institutionen för mediestudier,0.6489923857152462,4.0
FV7327,Institutionen för mediestudier,0.3445560932159424,2.0
FV7328,Institutionen för mediestudier,0.7930870155493418,3.0
FV7329,Institutionen för mediestudier,0.7201199531555176,2.0
JU561A,Juridiska institutionen,0.6702581375837326,5.0
JU561B,Juridiska institutionen,0.6702581375837326,5.0
FE420U,Företagsekonomiska institutionen,0.6959092418352762,6.0
ARA704,Institutionen för arkeologi och antikens kultur,0.7264418303966522,4.0
US541F,Institutionen för ämnesdidaktik,0.856669619679451,4.0
US542F,Institutionen för ämnesdidaktik,0.8506719072659811,3.0
FV7330,Institutionen för mediestudier,0.5191958174109459,2.0
FV7331,Institutionen för mediestudier,0.3108271136879921,2.0
FV7332,Institutionen för mediestudier,0.3606737479567528,2.0
USS312,Institutionen för ämnesdidaktik,0.7834263344605764,3.0
MM7048,Matematiska institutionen,0.3695059046149254,3.0
JU256F,Juridiska institutionen,0.6725921928882599,6.0
UQ01KV,Specialpedagogiska institutionen,0.7813679426908493,4.0
MI7022,Institutionen för miljövetenskap (ACES),0.7386194914579391,8.0
PH34G0,Institutionen för folkhälsovetenskap,0.794375017285347,4.0
US543F,Institutionen för ämnesdidaktik,0.8183619156479836,4.0
FIMC10,Filosofiska institutionen,0.515566274523735,1.0
FIFL20,Filosofiska institutionen,0.6877220057778888,9.0
US7E2F,Institutionen för ämnesdidaktik,0.8439041525125504,4.0
MI7023,Institutionen för miljövetenskap (ACES),0.6592071771621704,5.0
JU36FF,Juridiska institutionen,0.7090295553207397,3.0
RHA218,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7843985706567764,4.0
RHA219,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7843985706567764,4.0
UM8046,Institutionen för ämnesdidaktik,0.7273469567298889,3.0
GE8036,Institutionen för naturgeografi,0.8071829676628113,2.0
GE8037,Institutionen för naturgeografi,0.7598742693662643,2.0
PH11G0,Institutionen för folkhälsovetenskap,0.8059043921530247,8.0
PH12G0,Institutionen för folkhälsovetenskap,0.8341089636087418,6.0
PH21G0,Institutionen för folkhälsovetenskap,0.6600070744752884,4.0
PH24G0,Institutionen för folkhälsovetenskap,0.6950909823179245,5.0
PH31G0,Institutionen för folkhälsovetenskap,0.8381684422492981,4.0
PH33G0,Institutionen för folkhälsovetenskap,0.8314656913280487,5.0
RHA220,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7594120055437088,4.0
RHA221,"Institutionen för etnologi, religionshistoria och genusvetenskap",0.7594120055437088,4.0
MM7049,Matematiska institutionen,0.5947239398956299,1.0
MM7050,Matematiska institutionen,0.4140949547290802,1.0
UM8045,Institutionen för ämnesdidaktik,0.7996049463748932,5.0
NSS10U,Institutionen för svenska och flerspråkighet,0.781002809604009,3.0
IB161N,Institutionen för data- och systemvetenskap (DSV),0.7419523398081461,3.0
ML270N,Institutionen för data- och systemvetenskap (DSV),0.6165346026420593,5.0
BK10II,Barn- och ungdomsvetenskapliga institutionen,0.8084887067476908,3.0
HV10KS,Institutionen för ämnesdidaktik,0.7369668364524842,5.0
MM7027,Matematiska institutionen,0.7324245174725851,3.0
MT7044,Matematiska institutionen,0.6374480202794075,6.0
PH01A1,Institutionen för folkhälsovetenskap,0.7991732231208256,7.0
BK30II,Barn- och ungdomsvetenskapliga institutionen,0.7893399596214294,2.0
HI2901,Historiska institutionen,0.580974817276001,2.0
MT7043,Matematiska institutionen,0.7062409818172455,2.0
MI8026,Institutionen för miljövetenskap (ACES),0.8257568826278051,6.0
PH02A1,Institutionen för folkhälsovetenskap,0.6381648123264313,10.0
PH03A1,Institutionen för folkhälsovetenskap,0.8713004812598228,4.0
PH04A1,Institutionen för folkhälsovetenskap,0.8212919354438781,5.0
PH06A1,Institutionen för folkhälsovetenskap,0.7317059636116028,3.0
PH05A1,Institutionen för folkhälsovetenskap,0.6467186411221822,6.0
PH07A1,Institutionen för folkhälsovetenskap,0.7416161398092905,3.0
PH08A1,Institutionen för folkhälsovetenskap,0.7827999964356422,4.0
PH09A1,Institutionen för folkhälsovetenskap,0.7427032689253489,3.0
PH10A1,Institutionen för folkhälsovetenskap,0.7458977177739143,4.0
PH11A1,Institutionen för folkhälsovetenskap,0.7813844340188163,7.0
PH12A1,Institutionen för folkhälsovetenskap,0.7992910494407018,6.0
PH14A1,Institutionen för folkhälsovetenskap,0.7535611540079117,4.0
PH15A1,Institutionen för folkhälsovetenskap,0.8294929042458534,4.0
SU7265,Institutionen för socialt arbete,0.7078423755509513,7.0
ARA705,Institutionen för arkeologi och antikens kultur,0.7233075834810734,4.0
PH16A1,Institutionen för folkhälsovetenskap,0.8736150562763214,4.0
PH17A1,Institutionen för folkhälsovetenskap,0.6056827485561371,5.0
PH18A1,Institutionen för folkhälsovetenskap,0.8179011344909668,3.0
PH19A1,Institutionen för folkhälsovetenskap,0.6343921522299448,3.0
